partition,index,custID,age,relationship,commtype,Outcome,Treatment,city_Bhopal,city_Chennai,city_Delhi,city_Gurgaon,city_Hyderabad,city_Indore,city_Kochi,city_Lucknow,city_Mumbai,city_Nagpur,city_Noida,city_Raipur,camptype_easy to bank,camptype_mandatory,camptype_ntb,camptype_onboarding,camptype_take two,Propensity,Proba_if_Treated,Proba_if_Untreated,CATE,Recommendation
train,754,69,55,55,0,0,1.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.1189994908314818e-01,2.0609570667147636e-02,1.9201198220252991e-01,-1.7140240967273712e-01,0.0000000000000000e+00
train,755,50,23,113,0,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.7824386197402663e-01,9.0885326266288757e-02,6.9423448294401169e-03,8.3942979574203491e-02,1.0000000000000000e+00
train,756,31,32,36,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0960583207061394e-01,8.3748050034046173e-02,3.3549122512340546e-02,5.0198927521705627e-02,1.0000000000000000e+00
train,757,36,23,176,1,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.4534414843099551e-01,1.1951644718647003e-01,8.1706963479518890e-02,3.7809483706951141e-02,1.0000000000000000e+00
train,758,31,45,77,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.1288068367085937e-01,2.1207738667726517e-02,6.0863572359085083e-01,-5.8742797374725342e-01,0.0000000000000000e+00
train,759,81,53,20,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1272929920705745e-01,4.7910556197166443e-02,5.1879100501537323e-02,-3.9685443043708801e-03,0.0000000000000000e+00
train,760,12,53,176,0,0,0.0000000000000000e+00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8149276788492446e-01,5.8085568249225616e-02,6.9895829074084759e-03,5.1095984876155853e-02,1.0000000000000000e+00
train,761,41,57,126,1,1,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0975963299344063e-01,7.4274241924285889e-02,2.1106182038784027e-01,-1.3678757846355438e-01,0.0000000000000000e+00
train,762,72,50,16,1,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1429574655601651e-01,3.4986279904842377e-02,4.0596653707325459e-03,3.0926614999771118e-02,1.0000000000000000e+00
train,763,4,50,93,1,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.2443945282202731e-01,7.1829631924629211e-02,2.9071213677525520e-02,4.2758420109748840e-02,1.0000000000000000e+00
train,764,52,32,62,0,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.9616463348668133e-01,1.6408449038863182e-02,1.3356775045394897e-02,3.0516739934682846e-03,0.0000000000000000e+00
train,765,100,54,59,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9827098004582826e-01,2.1025210618972778e-01,3.3581938594579697e-02,1.7667016386985779e-01,1.0000000000000000e+00
train,766,36,20,43,1,1,1.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.9537982225326443e-01,3.8185158371925354e-01,2.3786963522434235e-01,1.4398194849491119e-01,1.0000000000000000e+00
train,767,96,49,44,0,1,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.9838679394112217e-01,7.0523265749216080e-03,4.2838448286056519e-01,-4.2133215069770813e-01,0.0000000000000000e+00
train,768,85,39,75,0,0,0.0000000000000000e+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.8714485324243251e-01,1.6483474522829056e-02,1.0882138274610043e-02,5.6013362482190132e-03,0.0000000000000000e+00
train,769,34,59,104,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.9337535655095871e-01,1.1949261277914047e-01,2.3370720446109772e-02,9.6121892333030701e-02,1.0000000000000000e+00
train,770,40,45,146,1,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9514540748652014e-01,6.5703600645065308e-02,5.3231421858072281e-02,1.2472178786993027e-02,0.0000000000000000e+00
train,771,75,58,5,1,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9722805320587893e-01,3.9453938603401184e-02,6.9410405121743679e-03,3.2512899488210678e-02,1.0000000000000000e+00
train,772,53,46,54,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.1010449396589685e-01,4.3603383004665375e-02,3.2563604414463043e-02,1.1039778590202332e-02,0.0000000000000000e+00
train,773,64,26,65,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.6015606444791973e-01,2.4996459484100342e-01,2.9121929407119751e-01,-4.1254699230194092e-02,0.0000000000000000e+00
train,774,8,36,157,0,0,1.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.9700582476734129e-01,1.7507646232843399e-02,9.0393181890249252e-03,8.4683280438184738e-03,0.0000000000000000e+00
train,775,47,25,35,1,0,1.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9733851894739683e-01,1.2117669731378555e-01,1.5566239133477211e-02,1.0561046004295349e-01,1.0000000000000000e+00
train,776,94,40,110,1,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.7736262550461422e-01,6.0238130390644073e-02,1.5771029889583588e-01,-9.7472168505191803e-02,0.0000000000000000e+00
train,777,83,27,157,0,0,1.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.3500837584543173e-01,5.1018323749303818e-02,5.1728636026382446e-02,-7.1031227707862854e-04,0.0000000000000000e+00
train,778,37,24,38,0,0,1.0000000000000000e+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.9965066432008487e-01,2.2813821211457253e-02,7.3024048469960690e-03,1.5511415898799896e-02,0.0000000000000000e+00
train,779,75,37,83,1,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6214997505930183e-01,3.3923730254173279e-02,2.3696348071098328e-02,1.0227382183074951e-02,0.0000000000000000e+00
train,780,89,59,106,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.9728795535729353e-01,2.5048312544822693e-01,5.2734240889549255e-02,1.9774888455867767e-01,1.0000000000000000e+00
train,781,93,32,18,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6416158327903650e-01,1.9863536581397057e-02,2.9432281851768494e-02,-9.5687452703714371e-03,0.0000000000000000e+00
train,782,34,51,26,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.2769101017937770e-01,5.3348239511251450e-02,2.0464625209569931e-02,3.2883614301681519e-02,1.0000000000000000e+00
train,783,62,36,67,1,0,0.0000000000000000e+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.9491124216360444e-01,1.4475255273282528e-02,6.5587379038333893e-02,-5.1112122833728790e-02,0.0000000000000000e+00
train,784,41,26,87,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.8978301337696722e-01,5.1913523674011230e-01,2.2796686738729477e-02,4.9633854627609253e-01,1.0000000000000000e+00
train,785,67,49,25,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8801619053424705e-01,1.8475685268640518e-02,7.6449438929557800e-03,1.0830741375684738e-02,0.0000000000000000e+00
train,786,2,44,15,0,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.3588227950479306e-01,3.9133407175540924e-02,2.3244812618941069e-03,3.6808926612138748e-02,1.0000000000000000e+00
train,787,64,29,17,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.9815962856347168e-01,2.2439457476139069e-02,3.0199039727449417e-02,-7.7595822513103485e-03,0.0000000000000000e+00
train,788,73,40,21,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0383138909637770e-01,1.3973937369883060e-02,2.6512886397540569e-03,1.1322649195790291e-02,0.0000000000000000e+00
train,789,24,26,9,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1245093307789069e-01,1.0789002478122711e-01,1.8301176605746150e-03,1.0605990886688232e-01,1.0000000000000000e+00
train,790,79,55,142,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9005516663056170e-01,1.2094634026288986e-01,4.3629966676235199e-02,7.7316373586654663e-02,1.0000000000000000e+00
train,791,70,47,68,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.0158776049140130e-01,2.1809723228216171e-02,1.8313805758953094e-01,-1.6132833063602448e-01,0.0000000000000000e+00
train,792,43,30,138,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5674758615160438e-01,2.3665215820074081e-02,8.2815118134021759e-02,-5.9149902313947678e-02,0.0000000000000000e+00
train,793,43,40,101,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9878478733752263e-01,3.5581924021244049e-02,1.0830584913492203e-02,2.4751339107751846e-02,1.0000000000000000e+00
train,794,75,47,134,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.8600943752384784e-01,6.8833775818347931e-02,7.0958517491817474e-02,-2.1247416734695435e-03,0.0000000000000000e+00
train,795,7,30,124,0,0,1.0000000000000000e+00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.9879148272235624e-01,3.2275199890136719e-02,3.0756652355194092e-02,1.5185475349426270e-03,0.0000000000000000e+00
train,796,79,60,127,0,1,1.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9768372679661443e-01,1.7246134579181671e-01,3.8589346222579479e-03,1.6860240697860718e-01,1.0000000000000000e+00
train,797,80,58,17,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9282528099961814e-01,5.2011661231517792e-02,2.7234630659222603e-02,2.4777030572295189e-02,1.0000000000000000e+00
train,798,36,18,89,0,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8405260773368042e-01,3.2990805804729462e-02,5.8940168470144272e-02,-2.5949362665414810e-02,0.0000000000000000e+00
train,799,14,46,44,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.2711812274641656e-01,1.4914442598819733e-01,2.2975422441959381e-02,1.2616899609565735e-01,1.0000000000000000e+00
test,0,86,18,20,1,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.7915253465060431e-01,1.1963908374309540e-01,3.8294902443885803e-01,-2.6330995559692383e-01,0.0000000000000000e+00
test,1,100,26,3,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8453065354283104e-01,1.5782038867473602e-01,2.0295253023505211e-02,1.3752514123916626e-01,1.0000000000000000e+00
test,2,31,39,145,1,1,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.9337740538257480e-01,6.5424293279647827e-02,1.6477324068546295e-01,-9.9348947405815125e-02,0.0000000000000000e+00
test,3,82,37,22,0,0,1.0000000000000000e+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.9745535588917988e-01,9.7084306180477142e-03,2.6512886397540569e-03,7.0571419782936573e-03,0.0000000000000000e+00
test,4,41,20,17,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.9884298075545308e-01,4.1969802975654602e-01,4.1030105203390121e-03,4.1559502482414246e-01,1.0000000000000000e+00
test,5,80,29,125,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.6969828296944333e-01,8.4850743412971497e-02,5.6633137166500092e-02,2.8217606246471405e-02,1.0000000000000000e+00
test,6,18,45,30,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.2757475954131028e-01,3.8158729672431946e-02,3.1169496476650238e-02,6.9892331957817078e-03,0.0000000000000000e+00
test,7,81,39,156,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.7193867661566874e-01,1.7008366063237190e-02,8.2197731733322144e-01,-8.0496895313262939e-01,0.0000000000000000e+00
test,8,13,46,42,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.2791354806777901e-01,1.9313463941216469e-02,3.1254168599843979e-02,-1.1940704658627510e-02,0.0000000000000000e+00
test,9,8,26,154,0,0,1.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8857952033182467e-01,2.6395486667752266e-02,2.7316229417920113e-02,-9.2074275016784668e-04,0.0000000000000000e+00
test,10,8,49,41,0,0,0.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.3273657669171215e-01,2.1271606907248497e-02,2.6439961045980453e-02,-5.1683541387319565e-03,0.0000000000000000e+00
test,11,17,29,153,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.8804728675208486e-01,6.1306115239858627e-02,1.0075513273477554e-02,5.1230601966381073e-02,1.0000000000000000e+00
test,12,95,52,11,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.0831607982714067e-01,2.9467247426509857e-02,3.1273007392883301e-02,-1.8057599663734436e-03,0.0000000000000000e+00
test,13,99,37,174,0,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5955297079823310e-01,9.3248188495635986e-02,1.3194554485380650e-02,8.0053634941577911e-02,1.0000000000000000e+00
test,14,13,47,120,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.1269772428873561e-01,3.6237746477127075e-02,2.5626853108406067e-02,1.0610893368721008e-02,0.0000000000000000e+00
test,15,47,26,122,0,0,1.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8024351463796899e-01,8.0679625272750854e-02,2.7729836292564869e-03,7.7906638383865356e-02,1.0000000000000000e+00
test,16,63,52,163,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.8913451346054432e-01,7.6514504849910736e-02,1.1269398964941502e-02,6.5245106816291809e-02,1.0000000000000000e+00
test,17,8,47,148,0,0,1.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0882222382061681e-01,2.8191355988383293e-02,9.2621222138404846e-03,1.8929233774542809e-02,1.0000000000000000e+00
test,18,59,23,176,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.6180845512675739e-01,2.5495970249176025e-01,2.7903309091925621e-03,2.5216937065124512e-01,1.0000000000000000e+00
test,19,39,26,32,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0193496841946517e-01,8.4675826132297516e-02,4.3688401579856873e-02,4.0987424552440643e-02,1.0000000000000000e+00
test,20,53,34,63,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.9738361353548544e-01,2.3820299655199051e-02,2.0111341029405594e-02,3.7089586257934570e-03,0.0000000000000000e+00
test,21,40,35,158,0,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5827230874689873e-01,2.9191328212618828e-02,3.4445207566022873e-02,-5.2538793534040451e-03,0.0000000000000000e+00
test,22,13,40,82,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1422862888359189e-01,6.3861377537250519e-02,9.8539486527442932e-02,-3.4678108990192413e-02,0.0000000000000000e+00
test,23,10,35,136,1,0,1.0000000000000000e+00,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.9968052076217284e-01,5.2813604474067688e-02,5.3336793184280396e-01,-4.8055434226989746e-01,0.0000000000000000e+00
test,24,46,46,44,1,1,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.1485833087393795e-01,1.8461400270462036e-01,2.5038930773735046e-01,-6.5775305032730103e-02,0.0000000000000000e+00
test,25,20,49,32,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.3000473431997808e-01,1.9313463941216469e-02,2.7468135580420494e-02,-8.1546716392040253e-03,0.0000000000000000e+00
test,26,19,39,156,0,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.9570574171176379e-01,6.1818774789571762e-02,5.9195481240749359e-02,2.6232935488224030e-03,0.0000000000000000e+00
test,27,42,60,36,0,0,1.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.3068448119834399e-01,2.6660857722163200e-02,1.6181891551241279e-03,2.5042667984962463e-02,1.0000000000000000e+00
test,28,73,59,23,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.9517448428062899e-01,4.0698099881410599e-02,6.3583385199308395e-03,3.4339763224124908e-02,1.0000000000000000e+00
test,29,81,28,77,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.5301132475407024e-01,1.1347262561321259e-01,8.0416387319564819e-01,-6.9069123268127441e-01,0.0000000000000000e+00
test,30,15,48,92,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.1862552035959164e-01,1.9562756642699242e-02,3.9050571620464325e-02,-1.9487814977765083e-02,0.0000000000000000e+00
test,31,57,55,143,0,0,1.0000000000000000e+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.9829075911994514e-01,2.3651668801903725e-02,5.8211274445056915e-02,-3.4559607505798340e-02,0.0000000000000000e+00
test,32,17,48,109,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1434334343011445e-01,2.6032058522105217e-02,7.2329929098486900e-03,1.8799066543579102e-02,1.0000000000000000e+00
test,33,1,59,166,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.9320639861584797e-01,5.7626008987426758e-01,1.0859778150916100e-02,5.6540030241012573e-01,1.0000000000000000e+00
test,34,11,31,176,1,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.8739910479578802e-01,1.3148410618305206e-01,1.9044743850827217e-02,1.1243936419487000e-01,1.0000000000000000e+00
test,35,6,46,62,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.2646427038564603e-01,5.0695724785327911e-02,8.0493912100791931e-02,-2.9798187315464020e-02,0.0000000000000000e+00
test,36,52,46,31,0,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1524627338904172e-01,3.6128260195255280e-02,1.8772047013044357e-02,1.7356213182210922e-02,0.0000000000000000e+00
test,37,71,32,164,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.4257442989722634e-01,4.3315660953521729e-01,8.1434071063995361e-02,3.5172253847122192e-01,1.0000000000000000e+00
test,38,37,46,119,0,0,1.0000000000000000e+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0279097056289512e-01,2.1743098273873329e-02,1.9807601347565651e-02,1.9354969263076782e-03,0.0000000000000000e+00
test,39,20,56,166,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0863462990512476e-01,1.9863963127136230e-01,4.7291137278079987e-02,1.5134850144386292e-01,1.0000000000000000e+00
test,40,55,36,93,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6682744156615502e-01,2.6704335585236549e-02,1.5948176383972168e-02,1.0756159201264381e-02,0.0000000000000000e+00
test,41,1,48,107,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.2089016587793702e-01,1.9414116442203522e-01,3.2197543978691101e-01,-1.2783427536487579e-01,0.0000000000000000e+00
test,42,21,60,68,1,1,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.3211447409924539e-01,5.0281667709350586e-01,1.2700380384922028e-01,3.7581288814544678e-01,1.0000000000000000e+00
test,43,20,26,171,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.8046248209973758e-01,5.0917014479637146e-02,8.5525616304948926e-04,5.0061758607625961e-02,1.0000000000000000e+00
test,44,64,28,168,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.6604793621942936e-01,6.1710119247436523e-01,3.1937065068632364e-03,6.1390745639801025e-01,1.0000000000000000e+00
test,45,39,55,89,0,1,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.1637229689664699e-01,1.2126492708921432e-01,9.8731406033039093e-02,2.2533521056175232e-02,1.0000000000000000e+00
test,46,40,29,22,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0633575176464829e-01,9.2266440391540527e-02,1.2976895086467266e-02,7.9289548099040985e-02,1.0000000000000000e+00
test,47,91,28,7,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.8896363930609987e-01,6.7643180489540100e-02,1.3294168747961521e-02,5.4349012672901154e-02,1.0000000000000000e+00
test,48,45,18,139,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.7027726509144963e-01,6.5035112202167511e-02,3.8645967841148376e-02,2.6389144361019135e-02,1.0000000000000000e+00
test,49,22,42,20,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9998609314326753e-01,1.8614457920193672e-02,4.8182597383856773e-03,1.3796198181807995e-02,0.0000000000000000e+00
test,50,22,23,142,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8298009035756273e-01,3.3545255661010742e-02,1.6410274431109428e-02,1.7134981229901314e-02,0.0000000000000000e+00
test,51,51,60,88,1,1,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.1649805321138775e-01,1.9398592412471771e-01,2.7222380042076111e-02,1.6676354408264160e-01,1.0000000000000000e+00
test,52,72,20,170,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5539056158055191e-01,4.0739953517913818e-02,6.7878857953473926e-04,4.0061164647340775e-02,1.0000000000000000e+00
test,53,98,49,21,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.7696003972945106e-01,2.1578384563326836e-02,1.2664529681205750e-01,-1.0506691038608551e-01,0.0000000000000000e+00
test,54,86,59,35,1,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1313432839879414e-01,2.7407526969909668e-01,9.5814101397991180e-02,1.7826116085052490e-01,1.0000000000000000e+00
test,55,53,41,176,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.8033568635455653e-01,5.6739706546068192e-02,5.3295404650270939e-03,5.1410164684057236e-02,1.0000000000000000e+00
test,56,22,20,6,1,0,1.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0841180557615284e-01,1.1490553617477417e-01,2.5470547843724489e-03,1.1235848069190979e-01,1.0000000000000000e+00
test,57,44,56,88,1,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.1556599309703988e-01,4.8718291521072388e-01,3.7836965918540955e-01,1.0881325602531433e-01,1.0000000000000000e+00
test,58,49,52,136,1,1,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0009557322916631e-01,1.3261434435844421e-01,7.9960435628890991e-02,5.2653908729553223e-02,1.0000000000000000e+00
test,59,97,60,73,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0195379054568923e-01,9.1736085712909698e-02,2.9576506465673447e-02,6.2159579247236252e-02,1.0000000000000000e+00
test,60,59,58,126,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.7833395776190513e-01,2.9086580872535706e-01,7.7951117418706417e-03,2.8307068347930908e-01,1.0000000000000000e+00
test,61,54,59,164,1,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.7330327112758147e-01,1.6319619119167328e-01,5.6207082234323025e-03,1.5757548809051514e-01,1.0000000000000000e+00
test,62,64,44,93,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.9600060211991220e-01,4.7902159392833710e-02,2.3855030536651611e-01,-1.9064813852310181e-01,0.0000000000000000e+00
test,63,98,48,8,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0416663057440558e-01,1.8255470693111420e-01,7.8173398971557617e-02,1.0438130795955658e-01,1.0000000000000000e+00
test,64,72,41,114,0,0,1.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8587168687364507e-01,1.9823437556624413e-02,1.6578069189563394e-03,1.8165631219744682e-02,0.0000000000000000e+00
test,65,19,20,53,0,1,1.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.9983439336644336e-01,5.5076591670513153e-02,2.4525327607989311e-02,3.0551264062523842e-02,1.0000000000000000e+00
test,66,68,23,146,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6454958795585144e-01,4.2200334370136261e-02,1.0557226836681366e-02,3.1643107533454895e-02,1.0000000000000000e+00
test,67,86,27,148,1,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.6086723972707189e-01,2.1915732324123383e-01,2.7056181430816650e-01,-5.1404491066932678e-02,0.0000000000000000e+00
